8,305,4
8,306,3
8,307,4
8,308,4
8,309,5
8,310,4
8,311,4
9,34,4
9,296,4
9,321,4
9,322,3
9,323,4
9,324,5
9,325,5
9,326,4
9,327,3
9,328,4
9,329,4
9,330,5
9,331,4
9,332,3
9,333,4
9,334,4
9,335,3
9,336,4
9,337,4
9,338,4
9,339,4
9,340,4
9,341,4
9,342,4
9,343,3
9,344,5
9,345,5
9,346,4
10,28,4
10,43,4
10,64,2
10,92,3
10,213,4
10,217,5
10,269,3
10,284,4
10,317,1
10,371,5
10,372,5
10,373,5
10,374,5
10,374,5
10,375,2
10,376,3
10,377,3
10,378,5
10,379,5
10,380,2
10,381,5
10,382,4
10,383,5
10,384,5
10,385,5
10,386,3
10,387,4
10,388,5
10,389,3
10,390,5
10,391,3
10,392,5
10,393,5
10,394,5
10,395,5
10,396,5
10,397,3
10,398,5
10,399,4
11,2,5
11,39,3
11,75,1
11,79,5
11,249,2
11,269,5
11,425,5
11,425,5
11,426,1
11,427,5
11,428,4
11,429,4
11,430,5
11,431,1
11,432,5
11,433,4
11,434,5
11,435,4
11,436,4
11,437,2
11,438,5
11,439,1
11,440,1
11,440,1
11,441,5
11,442,5
11,443,1
11,444,3
11,445,4
11,446,5
11,447,4
11,447,5
11,448,5
11,449,3
11,450,2
11,451,1
11,452,2
11,453,4
11,454,4
11,455,4
11,456,5
11,456,5
11,457,4
11,457,4
11,458,4
12,72,3
12,90,5
12,110,4
12,162,1
12,201,5
12,249,5
12,312,5
12,319,5
12,319,5
12,375,4
12,384,5
12,470,5
12,471,3
12,472,5
12,472,5
12,473,5
12,474,4
12,474,5
12,475,3
12,475,2
12,476,5
12,477,3
12,478,5
12,479,5
12,480,3
12,481,4
12,482,5
12,483,5
12,483,5
12,484,2
12,485,2
12,486,5
12,487,3
12,488,5
12,489,4
12,490,5
12,491,4
12,492,4
12,493,3
12,494,5
12,495,4
12,496,4
12,497,5
12,498,5
13,39,4
13,110,3
13,110,2
13,114,4
13,123,4
13,192,5
13,202,4
13,256,4
13,261,4
13,483,2
13,520,4
13,521,4
13,522,5
13,523,5
13,524,4
13,525,5
13,526,4
13,527,1
13,528,5
13,529,5
13,530,5
13,531,5
13,532,4
13,533,5
13,534,4
13,535,4
13,536,5
13,537,4
13,538,5
13,539,4
13,540,4
13,541,4
13,541,5
13,542,4
13,543,5
13,544,4
13,545,4
13,546,4
13,547,3
13,548,4
13,549,4
13,550,5
13,551,4
13,552,4
13,553,4
13,554,4
13,555,4
13,556,3
13,557,4
13,558,4
13,559,5
13,560,2
13,561,3
13,562,4
13,563,5
13,564,5
13,565,4
13,566,4
13,567,4
13,568,4
13,569,5
13,570,4
13,571,4
13,572,4
13,573,4
13,574,4
13,575,4
13,576,1
13,577,4
13,578,4
13,579,5
13,580,4
13,581,4
13,582,3
13,583,4
13,584,4
13,585,4
13,586,4
13,587,4
13,588,4
13,589,4
13,590,4
13,591,4
13,592,4
13,593,4
13,594,4
13,595,4
13,596,2
13,597,4
13,598,4
13,599,4
13,600,4
13,601,4
13,602,4
13,603,4
13,604,4
13,605,1
13,606,4
13,606,4
13,607,4
13,608,4
13,609,4
13,610,4
13,611,4
13,612,5
13,613,4
13,614,4
13,615,5
13,616,5
13,617,4
13,618,5
13,619,4
13,620,4
13,621,5
13,622,4
13,623,4
13,624,5
13,625,4
13,626,3
13,627,4
13,628,4
14,57,5
14,60,5
14,130,5
14,174,2
14,640,3
14,641,4
14,642,3
14,643,5
14,644,5
14,645,1
14,646,1
14,647,5
14,648,5
14,649,3
14,650,4
14,651,4
14,652,4
15,206,4
15,378,5
15,492,4
15,517,2
15,653,5
15,653,4
15,653,4
15,653,5
15,653,5
15,654,5
15,655,5
15,656,5
15,656,5
15,656,5
15,656,5
15,656,4
15,656,5
15,656,5
15,657,5
15,658,4
15,659,5
15,660,3
15,661,1
15,662,4
15,663,2
15,664,5
16,286,1
16,317,1
16,411,5
16,674,2
16,675,5
16,676,5
16,677,5
16,678,5
16,679,5
16,680,5
16,681,5
16,682,3
16,683,5
16,684,1
16,685,5
16,686,5
16,687,3
16,688,5
16,689,3
16,690,5
16,691,4
16,692,5
17,39,5
17,693,5
17,694,4
17,695,5
17,696,5
17,697,5
17,698,3
17,699,4
17,700,4
17,701,4
17,702,4
17,703,5
17,704,3
17,705,2
17,706,4
17,707,5
17,708,4
17,709,5
17,710,5
17,711,5
18,218,3
18,219,5
18,443,1
18,712,4
18,713,3
18,714,2
18,715,4
18,716,5
18,717,5
18,718,5
18,719,5
18,720,5
18,721,4
18,722,4
18,723,5
18,724,5
18,725,2
18,726,4
18,727,2
18,728,4
18,729,2
18,730,2
18,731,3
18,732,4
18,733,5
18,734,3
18,735,2
18,736,5
18,737,5
18,738,4
19,739,5
19,740,4
19,741,4
19,742,4
19,743,4
19,744,4
19,745,2
19,746,5
19,747,5
19,748,5
19,749,5
19,750,4
19,751,4
19,752,5
19,753,3
19,754,4
19,755,5
19,756,4
19,757,4
19,758,3
19,759,5
19,760,4
19,761,4
19,762,4
19,763,1
19,764,4
19,765,4
19,766,4
19,767,3
19,768,5
19,769,2
20,23,5
20,134,2
20,212,3
20,274,3
20,353,3
20,425,5
20,428,4
20,430,5
20,434,3
20,438,4
20,447,2
20,447,4
20,456,4
20,506,2
20,702,1
20,724,5
20,729,4
20,776,5
20,777,4
20,778,4
20,779,5
20,780,2
20,781,4
20,782,4
20,783,3
20,784,1
20,785,4
20,786,4
20,787,4
20,788,4
20,789,1
20,790,1
20,791,3
20,792,5
20,793,2
20,794,2
20,795,4
20,796,2
20,797,3
20,798,4
20,799,4
20,800,3
20,801,5
20,802,3
20,803,5
20,804,3
20,805,2
20,806,3
20,807,4
20,808,5
20,809,3
20,810,4
20,811,5
20,812,5
20,813,3
20,814,2
20,815,3
20,816,2
20,816,4
20,817,3
20,818,5
20,819,2
20,820,3
20,821,3
20,822,3
20,823,3
20,824,2
20,825,2
20,826,5
20,827,2
20,828,2
20,829,2
20,830,4
20,831,5
20,832,4
20,833,5
20,834,5
20,835,5
20,836,1
20,837,4
20,838,4
20,839,5
20,840,4
20,841,3
20,842,5
20,843,3
20,844,5
20,845,3
20,846,5
21,6,5
21,53,5
21,262,5
21,264,5
21,476,4
21,687,4
21,813,5
21,855,5
21,856,3
21,857,3
21,858,5
21,859,4
21,860,5
21,861,5
21,862,5
21,863,5
21,864,5
21,865,5
21,866,5
21,867,5
21,868,4
21,869,3
21,870,4
21,871,1
21,872,4
21,873,4
21,874,3
21,875,5
21,876,5
21,877,5
21,878,5
22,22,2
22,39,4
22,71,4
22,76,3
22,134,5
22,457,4
22,512,5
22,626,3
22,822,4
22,866,5
22,868,3
22,894,5
22,895,4
22,896,5
22,897,1
22,898,5
22,899,4
22,900,2
22,901,4
22,902,4
22,903,5
22,904,4
22,905,4
22,906,4
22,907,4
22,908,4
22,909,5
22,910,5
22,911,5
22,912,3
22,913,3
22,914,3
22,915,4
22,916,5
22,917,5
22,918,4
22,919,4
22,920,1
22,921,5
22,922,5
22,923,4
22,924,4
22,925,4
22,926,5
22,927,4
22,928,4
22,929,4
22,930,5
22,931,3
22,932,5
22,933,5
22,934,4
22,935,5
22,936,5
23,1,2
23,21,3
23,34,2
23,37,3
23,40,2
23,43,4
23,82,4
23,95,5
23,99,5
23,117,4
23,134,5
23,200,2
23,217,3
23,241,2
23,283,5
23,307,1
23,312,5
23,312,5
23,366,1
23,367,1
23,372,4
23,388,3
23,391,1
23,396,4
23,426,1
23,440,1
23,444,2
23,455,3
23,467,3
23,476,3
23,487,2
23,504,5
23,505,1
23,685,5
23,717,5
23,731,1
23,774,4
23,857,4
23,860,5
23,873,5
23,946,3
23,947,4
23,948,1
23,949,1
23,950,1
23,951,1
23,952,1
23,953,5
23,954,1
23,955,3
23,956,1
23,956,4
23,957,4
23,958,3
23,959,5
23,960,3
23,961,2
23,962,5
23,963,2
23,964,1
23,965,5
23,965,4
23,966,3
23,967,2
23,968,4
23,969,5
23,970,5
23,971,3
23,972,4
23,973,4
23,974,2
23,975,3
23,976,1
23,977,5
23,978,2
23,979,2
23,980,2
23,981,2
23,982,2
23,983,5
23,984,1
23,985,3
23,986,1
23,987,2
23,988,4
23,989,4
23,990,4
23,991,3
23,992,5
23,993,4
23,994,4
23,995,5
23,996,5
23,997,5
23,998,5
23,999,5
23,1000,4
23,1001,3
23,1002,4
23,1003,4
23,1004,5
23,1005,2
23,1006,2
23,1007,1
23,1008,1
23,1009,3
23,1010,3
23,1011,3
23,1012,5
23,1013,2
23,1014,2
23,1015,4
23,1016,5
23,1017,4
23,1018,5
23,1019,2
23,1020,5
23,1021,5
23,1022,5
23,1023,2
23,1024,3
23,1025,2
23,1026,1
23,1027,1
23,1028,2
23,1029,5
23,1030,5
23,1031,4
23,1032,5
23,1033,2
23,1034,1
23,1035,1
23,1036,4
23,1037,5
23,1038,5
23,1039,3
23,1040,4
23,1041,3
23,1042,2
23,1043,5
23,1044,5
23,1045,4
23,1046,3
23,1047,5
23,1048,5
23,1049,5
23,1050,5
23,1051,3
23,1052,4
23,1053,5
23,1054,1
23,1055,3
23,1056,1
23,1057,5
23,1058,1
23,1059,2
23,1060,1
23,1061,1
23,1062,1
23,1063,2
23,1064,1
23,1065,1
23,1066,2
23,1067,1
23,1068,1
23,1069,1
23,1070,1
23,1071,1
24,169,1
24,210,1
24,213,5
24,217,4
24,312,5
24,312,5
24,312,4
24,339,4
24,485,5
24,505,4
24,852,5
24,1031,5
24,1072,5
24,1073,4
24,1074,4
24,1075,3
24,1076,5
24,1077,5
24,1078,5
24,1079,5
24,1080,5
24,1081,5
24,1082,2
24,1083,5
24,1084,5
24,1085,2
24,1086,5
24,1087,4
25,27,4
25,110,3
25,241,4
25,312,4
25,312,4
25,312,4
25,312,4
25,312,4
25,384,5
25,395,5
25,395,4
25,395,5
25,395,3
25,395,4
25,395,4
25,405,5
25,437,4
25,482,2
25,498,4
25,585,2
25,618,5
25,844,4
25,908,4
25,1095,3
25,1096,4
25,1097,2
25,1098,2
25,1099,5
25,1100,1
25,1101,4
25,1102,4
25,1103,1
25,1104,4
25,1105,4
25,1106,5
25,1107,2
25,1108,4
25,1109,2
25,1110,4
25,1111,5
25,1112,2
25,1113,4
25,1114,4
25,1115,1
25,1116,2
25,1117,4
25,1118,4
25,1119,5
25,1120,5
25,1121,5
25,1122,4
25,1123,4
25,1124,3
25,1125,5
25,1126,4
25,1126,3
25,1126,5
25,1126,4
25,1127,4
25,1128,4
25,1129,4
25,1130,4
25,1131,4
25,1132,4
25,1132,4
25,1133,2
25,1133,4
25,1134,4
25,1135,3
25,1136,1
25,1137,4
25,1138,5
25,1139,4
26,758,5
26,885,5
26,1077,5
26,1086,5
26,1153,2
26,1154,4
26,1155,4
26,1156,5
26,1157,5
26,1158,5
26,1159,5
26,1160,5
26,1161,5
26,1162,3
26,1163,4
27,72,4
27,269,5
27,433,5
27,447,5
27,454,4
27,458,4
27,787,5
27,790,1
27,802,5
27,805,4
27,811,5
27,822,5
27,823,4
27,824,4
27,840,5
27,919,5
27,926,5
27,930,4
27,1164,5
27,1165,5
27,1166,3
27,1167,4
27,1168,5
27,1169,3
27,1170,2
27,1171,2
27,1172,3
27,1173,3
27,1174,4
27,1175,5
27,1176,3
27,1177,4
27,1178,3
27,1179,2
27,1180,2
27,1181,2
27,1182,5
27,1183,2
27,1184,5
27,1185,4
27,1186,3
27,1187,4
27,1188,4
28,65,1
28,66,3
28,72,3
28,75,3
28,180,2
28,214,5
28,353,1
28,355,2
28,367,2
28,381,3
28,400,2
28,437,4
28,471,5
28,522,5
28,733,3
28,868,4
28,871,1
28,874,3
28,938,4
28,946,4
28,954,3
28,1048,2
28,1192,1
28,1193,4
28,1194,4
28,1195,5
28,1196,4
28,1197,4
28,1198,4
28,1199,4
28,1200,5
28,1201,2
28,1202,4
28,1203,4
28,1204,4
28,1205,3
28,1206,4
28,1207,4
28,1208,1
28,1209,5
28,1210,3
28,1211,4
28,1212,4
28,1213,4
28,1214,5
28,1215,4
28,1216,5
28,1217,4
28,1218,4
28,1219,4
28,1220,3
28,1221,4
28,1222,5
28,1223,2
28,1224,4
28,1225,2
28,1226,4
28,1227,4
28,1228,4
28,1229,4
28,1230,5
28,1231,5
28,1232,4
28,1233,5
28,1234,2
28,1235,4
28,1235,5
28,1236,3
28,1237,4
28,1238,4
28,1239,4
28,1240,5
28,1241,5
28,1242,4
28,1243,3
28,1244,1
28,1245,1
28,1246,4
28,1247,4
28,1248,5
28,1249,4
28,1250,4
28,1251,5
28,1252,5
28,1253,5
28,1254,5
28,1255,5
28,1256,5
29,121,5
29,132,5
29,483,5
29,766,4
29,848,4
29,885,5
29,890,5
29,890,4
29,1036,4
29,1150,5
29,1257,3
29,1258,5
29,1259,5
29,1260,5
29,1261,5
29,1262,5
29,1263,5
29,1264,5
29,1265,5
29,1266,3
29,1267,5
29,1268,3
29,1269,5
29,1270,4
29,1271,4
29,1272,4
29,1273,5
29,1274,5
29,1275,5
29,1276,4
29,1277,5
29,1278,5
29,1279,5
29,1280,5
29,1281,5
29,1282,4
29,1283,5
29,1284,3
29,1285,3
29,1286,4
29,1287,5
29,1288,4
29,1289,5
29,1290,4
29,1291,4
29,1292,5
29,1293,5
29,1294,4
29,1295,5
29,1296,5
29,1297,5
29,1298,5
30,251,4
30,367,5
30,436,4
30,685,5
30,844,4
30,930,5
30,1059,5
30,1068,1
30,1069,1
30,1128,2
30,1166,2
30,1179,1
30,1307,3
30,1308,5
30,1309,1
30,1310,4
30,1311,5
30,1312,2
30,1313,5
30,1314,2
30,1315,5
30,1316,4
30,1317,5
30,1318,4
30,1319,4
30,1320,5
30,1321,5
31,78,4
31,78,4
31,226,5
31,287,4
31,372,4
31,702,5
31,1056,4
31,1338,1
31,1339,2
31,1340,4
31,1341,5
31,1342,3
31,1343,5
31,1344,5
31,1345,5
31,1346,5
31,1347,4
31,1348,5
31,1349,5
31,1350,4
32,745,4
32,1156,3
32,1360,5
32,1361,4
32,1362,1
32,1363,4
32,1364,5
32,1365,5
32,1366,5
32,1367,1
32,1368,4
32,1369,4
32,1370,4
32,1371,4
32,1372,3
32,1373,4
32,1374,3
32,1375,3
32,1376,5
32,1377,3
32,1378,5
32,1379,5
33,1380,2
33,1381,4
33,1382,3
33,1383,4
33,1384,4
33,1384,4
33,1385,4
33,1386,5
33,1386,4
33,1386,5
33,1387,5
33,1388,4
33,1389,5
33,1390,4
33,1391,5
33,1392,5
33,1393,5
34,14,4
34,30,5
34,64,5
34,80,4
34,86,5
34,111,4
34,134,5
34,282,4
34,352,4
34,367,4
34,466,4
34,754,5
34,942,5
34,1069,1
34,1394,1
34,1395,4
34,1396,2
34,1397,5
34,1398,3
34,1399,3
34,1400,4
34,1401,4
34,1402,5
34,1403,3
34,1404,3
34,1405,5
34,1406,4
34,1407,5
35,148,5
35,217,5
35,347,5
35,900,3
35,900,2
35,960,5
35,961,3
35,1408,1
35,1409,1
35,1410,5
35,1411,5
35,1412,5
35,1413,2
35,1414,4
35,1415,5
35,1416,5
35,1417,5
35,1418,5
35,1419,4
35,1420,4
35,1421,4
35,1422,5
35,1423,5
35,1424,5
35,1425,4
35,1426,5
35,1427,5
35,1428,2
35,1429,1
35,1430,5
35,1431,5
35,1432,3
35,1433,2
35,1434,5
35,1435,5
35,1436,4
35,1437,1
35,1438,3
35,1439,4
35,1440,5
36,135,5
36,213,5
36,352,4
36,365,5
36,391,3
36,444,4
36,642,4
36,714,3
36,767,3
36,868,4
36,1048,4
36,1074,5
36,1159,5
36,1258,4
36,1426,4
36,1468,3
36,1471,4
36,1472,4
36,1473,3
36,1474,3
36,1475,4
36,1476,4
36,1477,3
36,1478,5
36,1479,5
37,39,5
37,391,2
37,444,4
37,1310,3
37,1414,2
37,1517,4
37,1518,1
37,1519,3
37,1520,4
37,1521,2
37,1522,4
37,1523,4
37,1524,2
37,1525,3
37,1526,4
37,1527,4
37,1528,1
37,1529,3
37,1530,2
38,45,5
38,102,3
38,408,5
38,483,2
38,545,4
38,561,3
38,561,4
38,725,4
38,1445,4
38,1454,5
38,1455,4
38,1487,1
38,1531,4
38,1532,4
38,1533,3
38,1534,4
38,1535,4
38,1536,5
38,1537,4
38,1538,4
38,1539,5
38,1540,3
38,1540,4
38,1541,4
38,1542,5
38,1543,4
38,1544,5
38,1545,3
38,1546,3
38,1547,4
38,1548,4
38,1549,4
38,1549,4
38,1550,2
38,1551,4
38,1552,5
38,1553,5
38,1554,4
38,1555,4
38,1556,4
38,1557,4
38,1558,4
38,1559,5
38,1560,4
38,1561,5
38,1562,4
38,1563,4
38,1564,5
38,1565,4
38,1566,3
38,1567,4
38,1568,4
38,1569,4
39,36,5
39,307,5
39,428,4
39,434,4
39,447,5
39,447,5
39,724,5
39,799,5
39,810,4
39,811,5
39,811,5
39,817,1
39,819,5
39,954,5
39,1302,4
39,1320,5
39,1595,3
39,1596,4
39,1597,3
39,1598,4
39,1599,1
39,1600,5
39,1601,5
40,75,3
40,286,5
40,372,4
40,391,3
40,622,4
40,671,4
40,789,1
40,928,5
40,1048,4
40,1050,5
40,1203,3
40,1234,2
40,1239,4
40,1311,1
40,1443,5
40,1623,5
40,1624,5
40,1625,4
40,1626,4
40,1627,3
40,1628,4
40,1629,5
40,1630,5
40,1631,4
40,1632,4
40,1633,5
40,1634,5
40,1635,5
40,1636,5
41,79,5
41,169,1
41,201,5
41,210,1
41,213,5
41,218,2
41,928,5
41,1060,1
41,1081,4
41,1631,3
41,1632,4
41,1633,5
41,1638,1
41,1639,5
41,1640,5
41,1641,4
41,1642,5
41,1643,5
41,1644,4
41,1645,4
41,1646,5
41,1647,3
41,1648,5
41,1649,5
42,21,4
42,37,4
42,278,1
42,970,3
42,973,3
42,978,2
42,979,1
42,985,5
42,1021,4
42,1028,4
42,1458,5
42,1650,4
42,1651,3
42,1652,4
42,1653,4
42,1654,4
42,1655,3
43,36,5
43,228,4
43,395,5
43,816,4
43,1667,4
43,1668,4
43,1669,3
43,1670,4
43,1671,4
43,1672,5
43,1673,4
43,1674,4
43,1675,4
43,1676,4
43,1677,2
43,1678,4
43,1679,3
43,1680,3
43,1681,4
43,1682,5
43,1683,4
43,1684,4
43,1685,3
44,91,5
44,405,5
44,556,3
44,749,4
44,864,4
44,866,5
44,1141,4
44,1237,4
44,1246,5
44,1669,3
44,1686,4
44,1687,5
44,1688,5
44,1689,4
44,1690,5
44,1691,4
44,1692,5
44,1693,3
44,1694,2
44,1695,5
44,1696,5
44,1697,5
44,1698,4
44,1699,2
44,1700,3
44,1701,4
44,1702,4
44,1703,2
44,1704,5
45,36,5
45,53,5
45,212,1
45,218,1
45,446,5
45,494,5
45,771,5
45,814,2
45,820,4
45,834,4
45,864,5
45,1085,4
45,1547,5
45,1692,4
45,1705,3
45,1706,5
45,1707,4
45,1708,4
46,68,5
46,102,4
46,286,1
46,378,5
46,1159,5
46,1229,3
46,1310,5
46,1422,5
46,1527,5
46,1722,5
46,1723,5
46,1724,4
46,1725,5
46,1726,5
46,1727,5
46,1728,5
46,1729,5
46,1730,5
46,1731,4
47,377,4
47,873,5
47,1203,5
47,1749,3
47,1750,5
47,1751,5
47,1752,2
47,1753,5
47,1754,5
47,1755,4
47,1756,3
47,1757,5
47,1758,4
47,1759,5
47,1760,3
47,1761,4
47,1762,5
47,1763,4
48,8,3
48,16,2
48,27,5
48,64,4
48,102,2
48,179,2
48,249,3
48,378,4
48,384,5
48,404,5
48,447,5
48,480,4
48,835,5
48,922,5
48,944,1
48,952,3
48,1224,4
48,1307,4
48,1559,2
48,1559,5
48,1581,4
48,1597,5
48,1769,5
48,1776,2
48,1777,5
48,1778,4
48,1779,4
48,1780,5
48,1781,4
48,1782,5
48,1783,1
48,1784,5
48,1785,4
48,1786,4
48,1787,5
48,1788,5
48,1789,4
48,1790,4
48,1791,5
48,1792,5
48,1793,5
48,1794,5
48,1795,3
48,1796,4
48,1797,4
48,1798,5
48,1799,5
48,1800,4
48,1801,5
48,1802,4
48,1803,4
48,1804,3
48,1805,3
49,25,4
49,29,1
49,95,5
49,134,4
49,217,4
49,271,2
49,279,4
49,285,3
49,286,4
49,317,3
49,486,3
49,677,2
49,684,4
49,794,4
49,916,4
49,1018,4
49,1220,4
49,1435,3
49,1436,3
49,1629,4
49,1658,3
49,1659,4
49,1801,5
49,1808,4
49,1809,1
49,1810,5
49,1811,4
49,1812,3
49,1813,4
49,1814,3
49,1815,3
49,1816,3
49,1817,3
49,1818,3
49,1819,3
49,1820,3
49,1821,3
49,1822,2
49,1823,2
49,1824,4
49,1825,5
49,1826,3
49,1827,4
49,1828,3
49,1829,4
49,1830,4
49,1831,3
49,1832,3
49,1833,3
49,1834,4
49,1835,4
49,1836,5
49,1837,4
49,1838,4
49,1839,3
49,1840,2
49,1841,4
49,1842,4
50,11,3
50,39,4
50,41,3
50,50,5
50,68,1
50,94,4
50,151,3
50,182,5
50,248,5
50,269,5
50,280,4
50,286,3
50,391,4
50,437,1
50,482,5
50,501,5
50,510,3
50,682,4
50,1032,4
50,1123,4
50,1236,4
50,1237,4
50,1238,4
50,1239,5
50,1241,2
50,1342,4
50,1517,5
50,1656,3
50,1675,3
50,1697,4
50,1851,5
50,1852,5
50,1853,5
50,1854,4
50,1855,5
50,1856,5
50,1857,5
50,1858,5
50,1859,5
50,1860,5
50,1861,4
50,1862,4
50,1863,4
50,1864,5
50,1865,5
50,1866,1
50,1867,5
50,1868,2
50,1869,5
50,1870,4
50,1871,4
50,1872,4
50,1873,4
50,1874,5
50,1875,1
50,1876,5
50,1877,4
50,1878,3
50,1879,3
50,1880,5
50,1881,5
50,1882,5
50,1883,5
50,1884,4
50,1885,4
50,1886,4
50,1887,2
50,1888,5
50,1889,3
50,1890,5
50,1891,5
50,1892,4
50,1893,4
50,1894,5
50,1895,5
50,1896,4
50,1897,4
50,1898,5
51,90,5
51,92,5
51,217,5
51,319,5
51,325,5
51,339,4
51,366,2
51,391,5
51,413,4
51,418,3
51,432,5
51,477,1
51,592,5
51,679,5
51,708,4
51,879,5
51,879,5
51,913,5
51,1072,5
51,1085,4
51,1599,3
51,1902,5
51,1903,5
51,1904,4
51,1905,5
51,1906,5
51,1907,5
51,1908,1
51,1909,4
51,1910,5
51,1911,4
51,1912,3
51,1913,4
51,1914,4
52,14,4
52,112,3
52,134,4
52,151,3
52,210,2
52,219,5
52,241,5
52,249,5
52,263,5
52,286,3
52,294,1
52,380,1
52,482,5
52,561,1
52,630,5
52,889,1
52,944,2
52,1008,3
52,1319,4
52,1442,2
52,1463,4
52,1468,2
52,1559,5
52,1583,2
52,1592,3
52,1725,1
52,1729,4
52,1796,3
52,1805,2
52,1875,3
52,1939,3
52,1940,3
52,1941,2
52,1942,1
52,1943,5
52,1944,4
52,1945,4
52,1946,1
52,1947,2
52,1948,5
52,1949,1
52,1950,3
52,1951,3
52,1952,4
52,1953,5
52,1954,5
52,1955,5
52,1956,2
52,1957,4
52,1958,5
52,1959,5
52,1960,4
52,1961,5
53,107,3
53,214,4
53,270,4
53,367,5
53,391,2
53,768,4
53,1320,5
53,1681,4
53,1983,4
53,1984,4
53,1985,5
53,1986,3
53,1987,3
53,1988,4
53,1989,4
53,1990,4
53,1991,4
54,60,4
54,257,4
54,293,5
54,447,5
54,1078,4
54,1398,5
54,1407,5
54,1463,4
54,1988,5
54,2004,3
54,2005,5
54,2006,5
54,2007,5
54,2008,4
54,2009,5
54,2010,5
54,2011,4
54,2012,5
54,2013,5
54,2014,4
54,2015,4
54,2016,5
54,2017,5
54,2018,5
54,2019,5
54,2020,4
54,2021,4
55,36,5
55,160,5
55,311,4
55,599,5
55,778,5
55,817,5
55,996,4
55,2022,5
55,2023,5
55,2024,2
55,2025,3
55,2026,2
55,2027,1
55,2028,5
55,2029,4
55,2030,5
55,2031,5
55,2032,5
55,2033,5
55,2034,5
55,2035,1
55,2036,5
55,2037,3
56,40,4
56,504,5
56,1000,5
56,1024,4
56,1621,5
56,1987,5
56,2051,5
56,2052,3
56,2053,5
56,2054,2
56,2055,1
56,2055,1
56,2056,5
56,2057,5
56,2058,2
56,2059,5
56,2060,4
57,14,5
57,328,5
57,702,4
57,843,4
57,988,3
57,1165,4
57,1421,5
57,1527,3
57,2061,5
57,2062,5
57,2063,5
57,2064,5
57,2065,4
57,2066,5
57,2067,4
57,2068,3
57,2069,5
57,2070,5
57,2071,5
58,218,1
58,327,5
58,333,5
58,367,5
58,944,3
58,1058,5
58,1321,2
58,1333,5
58,1760,4
58,1895,5
58,2030,5
58,2078,4
58,2079,4
58,2080,5
58,2081,5
58,2082,1
58,2083,2
58,2084,2
59,72,4
59,75,3
59,156,4
59,237,4
59,357,4
59,391,2
59,437,3
59,485,3
59,561,1
59,606,4
59,620,4
59,621,5
59,630,1
59,763,1
59,1026,1
59,1090,4
59,1278,4
59,1402,4
59,1720,4
59,1760,3
59,2107,4
59,2108,3
59,2109,3
59,2110,4
59,2111,4
59,2112,3
59,2113,4
59,2114,2
59,2115,5
59,2116,5
59,2117,4
59,2118,3
59,2119,5
59,2120,4
59,2121,4
60,168,4
60,218,2
60,288,4
60,494,4
60,1203,5
60,1207,5
60,1402,5
60,1764,5
60,1772,5
60,1865,4
60,1949,1
60,2122,4
60,2123,4
60,2124,2
60,2125,4
60,2126,5
60,2127,5
60,2128,4
60,2129,5
60,2130,4
60,2131,2
60,2132,4
60,2133,5
60,2134,5
60,2135,5
60,2136,4
60,2137,4
60,2138,5
60,2139,5
60,2140,5
61,75,4
61,86,5
61,94,5
61,112,3
61,112,4
61,133,4
61,203,3
61,211,5
61,248,5
61,294,5
61,355,1
61,403,1
61,475,2
61,503,5
61,506,4
61,794,3
61,860,5
61,868,4
61,934,5
61,1044,5
61,1048,5
